
Input finished
1,-1657
3,-1657
5,-1656
7,-1657
9,-1659
11,-1660
13,-1659
15,-1656
17,-1654
19,-1654
21,-1654
23,-1655
25,-1656
27,-1659
29,-1660
31,-1661
33,-1662
35,-1660
37,-1659
39,-1657
41,-1656
43,-1656
45,-1656
47,-1656
49,-1657
51,-1660
53,-1662
55,-1663
57,-1662
59,-1662
61,-1661
63,-1662
65,-1664
67,-1665
69,-1666
71,-1668
73,-1667
75,-1666
77,-1667
79,-1668
81,-1667
83,-1667
85,-1669
87,-1671
89,-1673
91,-1652
93,-1651
95,-1650
97,-1649
99,-1649
101,-1648
103,-1646
105,-1645
107,-1644
109,-1643
111,-1643
113,-1643
115,-1642
117,-1642
119,-1641
121,-1640
123,-1640
125,-1639
127,-1637
129,-1637
131,-1635
133,-1635
135,-1634
137,-1633
139,-1634
141,-1635
143,-1636
145,-1637
147,-1636
149,-1635
151,-1633
153,-1632
155,-1631
157,-1631
159,-1630
161,-1630
163,-1632
165,-1634
167,-1636
169,-1635
171,-1634
173,-1634
175,-1635
177,-1637
179,-1638
181,-1638
183,-1639
185,-1641
187,-1641
189,-1641
191,-1640
193,-1640
195,-1641
197,-1645
199,-1648
201,-1649
203,-1650
205,-1649
207,-1648
209,-1649
211,-1650
213,-1650
215,-1650
217,-1650
219,-1650
221,-1651
223,-1654
225,-1656
227,-1658
229,-1661
231,-1663
233,-1663
235,-1662
237,-1661
239,-1662
241,-1663
243,-1665
245,-1670
247,-1673
249,-1675
251,-1677
253,-1681
255,-1683
257,-1684
259,-1684
261,-1682
263,-1680
265,-1679
267,-1680
269,-1682
271,-1684
273,-1687
275,-1688
277,-1687
279,-1686
281,-1685
283,-1683
285,-1681
287,-1682
289,-1683
291,-1684
293,-1686
295,-1688
297,-1689
299,-1689
301,-1689
303,-1687
305,-1683
307,-1683
309,-1684
311,-1685
313,-1688
315,-1689
317,-1689
319,-1690
321,-1689
323,-1688
325,-1688
327,-1687
329,-1684
331,-1684
333,-1683
335,-1683
337,-1686
339,-1688
341,-1690
343,-1689
345,-1686
347,-1684
349,-1681
351,-1681
353,-1684
355,-1685
357,-1685
359,-1685
361,-1685
363,-1685
365,-1685
367,-1685
369,-1684
371,-1683
373,-1682
375,-1681
377,-1680
379,-1680
381,-1682
383,-1682
385,-1681
387,-1681
389,-1679
391,-1678
393,-1679
395,-1679
397,-1679
399,-1680
401,-1681
403,-1680
405,-1679
407,-1677
409,-1675
411,-1673
413,-1673
415,-1671
417,-1670
419,-1670
421,-1672
423,-1675
425,-1676
427,-1675
429,-1672
431,-1669
433,-1666
435,-1665
437,-1665
439,-1666
441,-1667
443,-1667
445,-1667
447,-1667
449,-1665
451,-1666
453,-1667
455,-1667
457,-1667
459,-1667
461,-1665
463,-1665
465,-1668
467,-1669
469,-1670
471,-1673
473,-1672
475,-1669
477,-1669
479,-1670
481,-1670
483,-1668
485,-1666
487,-1665
489,-1665
491,-1666
493,-1672
495,-1673
497,-1671
499,-1673
501,-1673
503,-1671
505,-1666
507,-1663
509,-1663
511,-1663
513,-1663
515,-1665
517,-1669
519,-1673
521,-1678
523,-1681
525,-1683
527,-1678
529,-1671
531,-1664
533,-1662
535,-1664
537,-1669
539,-1677
541,-1683
543,-1689
545,-1693
547,-1694
549,-1691
551,-1684
553,-1677
555,-1673
557,-1671
559,-1671
561,-1674
563,-1676
565,-1681
567,-1687
569,-1691
571,-1691
573,-1688
575,-1683
577,-1677
579,-1673
581,-1671
583,-1672
585,-1675
587,-1677
589,-1679
591,-1680
593,-1682
595,-1683
597,-1683
599,-1681
601,-1678
603,-1677
605,-1676
607,-1677
609,-1679
611,-1679
613,-1677
615,-1677
617,-1675
619,-1673
621,-1672
623,-1671
625,-1673
627,-1675
629,-1675
631,-1674
633,-1674
635,-1675
637,-1672
639,-1669
641,-1666
643,-1662
645,-1659
647,-1657
649,-1656
651,-1658
653,-1660
655,-1662
657,-1661
659,-1659
661,-1656
663,-1655
665,-1656
667,-1657
669,-1658
671,-1657
673,-1657
675,-1656
677,-1656
679,-1654
681,-1651
683,-1647
685,-1643
