Index,Data,Frequency,Real,Imaginary,Abs
188,-1675,18800,-202.246,-55.884,209.825
189,-1657,18900,181.926,106.679,210.897
190,-1658,19000,-137.454,-165.875,215.425
191,-1674,19100,59.1621,195.417,204.177
192,-1685,19200,-7.44714,-213.562,213.692
193,-1668,19300,-83.9236,193.475,210.893
194,-1628,19400,122.912,-174.79,213.679
195,-1581,19500,-193.825,101.034,218.577
196,-1543,19600,212.162,-49.4843,217.856
197,-1527,19700,-219.462,-42.8863,223.613
198,-1528,19800,191.997,98.8903,215.968
199,-1525,19900,-151.46,-171.202,228.584
200,-1502,20000,78.9958,194.583,210.007
201,-1464,20100,-15.9042,-228.599,229.152
202,-1425,20200,-59.6443,208.77,217.123
203,-1395,20300,122.856,-193.042,228.82
204,-1378,20400,-188.032,118.332,222.167
205,-1370,20500,216.711,-61.4611,225.258
206,-1357,20600,-226.813,-25.7408,228.269
207,-1330,20700,205.154,94.938,226.056
208,-1295,20800,-181.443,-175.088,252.145
209,-1262,20900,115.245,205.064,235.229
210,-1239,21000,-19.6329,-247.547,248.325
211,-1238,21100,-49.8273,203.944,209.943
212,-1255,21200,125.236,-199.99,235.966
213,-1272,21300,-183.871,115.93,217.367
214,-1271,21400,233.576,-85.8242,248.844
215,-1254,21500,-232.973,-33.0649,235.307
216,-1242,21600,228.254,68.5079,238.313
217,-1261,21700,-167.882,-175.927,243.176
218,-1312,21800,127.714,196.05,233.98
219,-1373,21900,-33.7355,-253.186,255.424
220,-1419,22000,-23.8722,214.369,215.694
221,-1439,22100,177.15,-238.058,296.739
222,-1432,22200,-252.57,158.651,298.265
223,-1418,22300,209.124,-103.032,233.127
224,-1424,22400,-255.842,-25.5763,257.118
225,-1455,22500,230.956,67.9375,240.741
226,-1500,22600,-183.02,-191.12,264.619
227,-1543,22700,116.622,188.426,221.597
228,-1573,22800,-49.8289,-271.807,276.337
229,-1590,22900,-24.9258,255.378,256.591
230,-1606,23000,129.354,-261.557,291.796
231,-1633,23100,-185.846,161.771,246.391
232,-1665,23200,268.192,-134.057,299.831
233,-1697,23300,-271.191,-7.46387,271.294
234,-1720,23400,292.631,28.6968,294.034
235,-1720,23500,-256.378,-124.594,285.05
236,-1696,23600,161.105,230.266,281.029
237,-1668,23700,-81.8693,-296.351,307.451
238,-1657,23800,-15.8831,285.048,285.49
239,-1666,23900,125.731,-281.154,307.986
240,-1684,24000,-193.701,204.584,281.735
241,-1686,24100,231.648,-156.306,279.45
242,-1659,24200,-313.606,-3.22571,313.623
243,-1613,24300,330.568,69.601,337.815
244,-1567,24400,-249.214,-199.562,319.269
245,-1536,24500,174.563,245.277,301.053
246,-1529,24600,-97.6649,-320.478,335.029
247,-1532,24700,45.3243,372.761,375.506
248,-1524,24800,71.1916,-425.648,431.56
249,-1493,24900,-256.176,150.948,297.341
250,-1452,25000,300.522,-225.684,375.828
251,-1416,25100,-355.615,-14.7927,355.922
252,-1390,25200,350.575,17.1688,350.996
253,-1377,25300,-306.785,-254.475,398.591
254,-1368,25400,198.473,217.61,294.527
255,-1350,25500,-99.5323,-412.894,424.721
256,-1319,25600,11.6371,315.444,315.659
257,-1284,25700,140.614,-439.921,461.847
258,-1253,25800,-255.919,193.64,320.922
259,-1237,25900,361.74,-289.582,463.372
260,-1243,26000,-514.056,-175.982,543.345
261,-1260,26100,642.633,203.781,674.169
262,-1273,26200,-259.023,-117.357,284.369
263,-1269,26300,328.208,281.35,432.294
264,-1252,26400,-109.085,-474.998,487.363
265,-1246,26500,91.6753,381.867,392.717
266,-1273,26600,216.464,-553.599,594.414
267,-1329,26700,-249.897,275.547,371.988
268,-1388,26800,489.6,-347.041,600.122
269,-1429,26900,-500.993,-91.6479,509.307
270,-1441,27000,751.824,-84.5198,756.56
271,-1430,27100,-420.32,-712.89,827.576
272,-1419,27200,658.736,313.627,729.585
273,-1430,27300,254.673,-2367.98,2381.64
274,-1466,27400,-655.737,3252.08,3317.53
275,-1513,27500,-973.481,1358.05,1670.92
276,-1553,27600,93.7054,625.863,632.839
277,-1581,27700,-109.687,-35.208,115.199
278,-1596,27800,-213.297,536.339,577.196
279,-1615,27900,291.012,-109.544,310.946
280,-1644,28000,-435.961,185.676,473.853
281,-1677,28100,229.695,646.356,685.956
282,-1707,28200,-376.822,-204.093,428.542
283,-1723,28300,233.326,628.444,670.36
284,-1717,28400,14.7871,-509.183,509.397
285,-1691,28500,-140.193,761.771,774.564
286,-1666,28600,854.26,-657.476,1077.98
287,-1660,28700,-1621.35,887.113,1848.18
288,-1674,28800,-498.589,-16.2552,498.854
289,-1690,28900,-509.774,222.433,556.189
290,-1686,29000,277.831,140.851,311.495
291,-1651,29100,-426.462,-156.514,454.275
292,-1602,29200,311.012,323.919,449.057
293,-1559,29300,-108.945,-539.164,550.061
294,-1535,29400,-1149.06,1897.31,2218.13
295,-1531,29500,257.912,-486.738,550.847
296,-1533,29600,-711.268,714.93,1008.48
297,-1521,29700,630.391,-276.65,688.425
298,-1486,29800,-899.699,316.087,953.609
299,-1444,29900,1027.38,-184.36,1043.79
300,-1410,30000,-1783.44,961.893,2026.3
301,-1387,30100,-765.259,2137.17,2270.05
302,-1378,30200,72.4374,-987.445,990.099
303,-1368,30300,-713.293,1510.97,1670.88
304,-1345,30400,743.569,-890.687,1160.27
305,-1311,30500,-1436,1189.83,1864.88
306,-1276,30600,1486.55,-264.58,1509.91
307,-1250,30700,-1977.43,-290.112,1998.6
308,-1240,30800,2039.21,1020.4,2280.26
309,-1250,30900,-2407.72,-1313.14,2742.53
310,-1269,31000,1877.1,3214.33,3722.28
311,-1278,31100,-1842.69,-3997.13,4401.43
312,-1268,31200,-12.1436,8834.62,8834.62
313,-1250,31300,5034.28,-22233.6,22796.4
314,-1254,31400,10170.9,-18530.5,21138.2
315,-1291,31500,-4395.94,3973.3,5925.49
316,-1349,31600,3562.18,-2503.87,4354.14
317,-1405,31700,-2710.2,495.255,2755.07
318,-1440,31800,2313.62,-500.258,2367.09
319,-1443,31900,-2175.54,-1084.84,2431.02
