Index,Data,Frequency,Real,Imaginary,Abs
0,-1452,0,0,0,0
1,-1450,100,-2174.37,1081.8,2428.61
2,-1435,200,2313.73,500.212,2367.19
3,-1434,300,-2710.16,-495.391,2755.06
4,-1458,400,3562.55,2503.84,4354.42
5,-1500,500,-4396.06,-3973.27,5925.56
6,-1543,600,10171.1,18530.5,21138.4
7,-1579,700,5034.24,22233.3,22796.1
8,-1599,800,-12.1399,-8834.8,8834.81
9,-1615,900,-1842.6,3997.25,4401.5
10,-1639,1000,1877.37,-3214.39,3722.47
11,-1670,1100,-2408.46,1313.79,2743.49
12,-1702,1200,2039.5,-1020.69,2280.65
13,-1728,1300,-1977.97,290.539,1999.19
14,-1734,1400,1488.68,264.057,1511.92
15,-1717,1500,-1436.02,-1190.09,1865.07
16,-1691,1600,743.687,890.896,1160.5
17,-1673,1700,-713.173,-1510.87,1670.73
18,-1676,1800,72.0061,987.514,990.136
19,-1692,1900,-765.225,-2137.14,2270
20,-1699,2000,-1783.37,-961.718,2026.16
21,-1679,2100,1028.63,184.217,1044.99
22,-1637,2200,-899.478,-316.337,953.483
23,-1590,2300,630.645,276.663,688.662
24,-1555,2400,-711.747,-713.394,1007.73
25,-1542,2500,257.892,487.984,551.939
26,-1543,2600,-1148.97,-1897.2,2218
27,-1540,2700,-107.285,535.445,546.087
28,-1518,2800,310.431,-324.115,448.796
29,-1479,2900,-426.998,156.834,454.89
30,-1438,3000,277.91,-140.74,311.515
31,-1406,3100,-509.776,-222.375,556.167
32,-1390,3200,0,0,0
33,-1383,3300,0,0,0
34,-1367,3400,0,0,0
35,-1339,3500,0,0,0
36,-1304,3600,0,0,0
37,-1272,3700,0,0,0
38,-1252,3800,0,0,0
39,-1253,3900,0,0,0
40,-1270,4000,0,0,0
41,-1285,4100,0,0,0
42,-1284,4200,0,0,0
43,-1267,4300,0,0,0
44,-1257,4400,0,0,0
45,-1276,4500,0,0,0
46,-1325,4600,0,0,0
47,-1386,4700,0,0,0
48,-1435,4800,0,0,0
49,-1454,4900,0,0,0
50,-1445,5000,0,0,0
51,-1431,5100,0,0,0
52,-1437,5200,0,0,0
53,-1467,5300,0,0,0
54,-1511,5400,0,0,0
55,-1555,5500,0,0,0
56,-1585,5600,0,0,0
57,-1601,5700,0,0,0
58,-1617,5800,0,0,0
59,-1645,5900,0,0,0
60,-1678,6000,0,0,0
61,-1711,6100,0,0,0
62,-1733,6200,0,0,0
63,-1731,6300,0,0,0
64,-1708,6400,0,0,0
65,-1680,6500,0,0,0
66,-1668,6600,0,0,0
67,-1676,6700,0,0,0
68,-1695,6800,0,0,0
69,-1697,6900,0,0,0
70,-1668,7000,0,0,0
71,-1622,7100,0,0,0
72,-1577,7200,0,0,0
73,-1549,7300,0,0,0
74,-1540,7400,0,0,0
75,-1541,7500,0,0,0
76,-1533,7600,0,0,0
77,-1506,7700,0,0,0
78,-1465,7800,0,0,0
79,-1425,7900,0,0,0
80,-1399,8000,0,0,0
81,-1388,8100,0,0,0
82,-1381,8200,0,0,0
83,-1362,8300,0,0,0
84,-1330,8400,0,0,0
85,-1296,8500,0,0,0
86,-1265,8600,0,0,0
87,-1249,8700,0,0,0
88,-1256,8800,0,0,0
89,-1276,8900,0,0,0
90,-1287,9000,0,0,0
91,-1280,9100,0,0,0
92,-1263,9200,0,0,0
93,-1261,9300,0,0,0
94,-1291,9400,0,0,0
95,-1345,9500,0,0,0
96,-1404,9600,0,0,0
97,-1446,9700,0,0,0
98,-1455,9800,0,0,0
99,-1441,9900,0,0,0
100,-1430,10000,0,0,0
101,-1443,10100,0,0,0
102,-1479,10200,0,0,0
103,-1525,10300,0,0,0
104,-1566,10400,0,0,0
105,-1592,10500,0,0,0
106,-1608,10600,0,0,0
107,-1627,10700,0,0,0
108,-1654,10800,0,0,0
109,-1687,10900,0,0,0
110,-1719,11000,0,0,0
111,-1736,11100,0,0,0
112,-1727,11200,0,0,0
113,-1698,11300,0,0,0
114,-1673,11400,0,0,0
115,-1667,11500,0,0,0
116,-1681,11600,0,0,0
117,-1699,11700,0,0,0
118,-1693,11800,0,0,0
119,-1658,11900,0,0,0
120,-1610,12000,0,0,0
121,-1566,12100,0,0,0
122,-1541,12200,0,0,0
123,-1539,12300,0,0,0
124,-1543,12400,0,0,0
125,-1530,12500,0,0,0
126,-1498,12600,0,0,0
127,-1455,12700,0,0,0
128,-1416,12800,0,0,0
129,-1391,12900,0,0,0
130,-1381,13000,0,0,0
131,-1373,13100,0,0,0
132,-1353,13200,0,0,0
133,-1321,13300,0,0,0
134,-1288,13400,0,0,0
135,-1260,13500,0,0,0
136,-1249,13600,0,0,0
137,-1259,13700,0,0,0
138,-1279,13800,0,0,0
139,-1287,13900,0,0,0
140,-1278,14000,0,0,0
141,-1264,14100,0,0,0
142,-1268,14200,0,0,0
143,-1686,14300,0,0,0
144,-1680,14400,0,0,0
145,-1645,14500,0,0,0
146,-1596,14600,0,0,0
147,-1552,14700,0,0,0
148,-1528,14800,0,0,0
149,-1525,14900,0,0,0
150,-1527,15000,0,0,0
151,-1515,15100,0,0,0
152,-1481,15200,0,0,0
153,-1438,15300,0,0,0
154,-1402,15400,0,0,0
155,-1378,15500,0,0,0
156,-1369,15600,0,0,0
