Index,Data,Frequency,Real,Imaginary,Abs
576,-1726,18432,70.3755,3.4209,70.4586
577,-1716,18464,47.6979,1.0072,47.7085
578,-1704,18496,54.6542,21.5369,58.7445
579,-1693,18528,53.4086,17.2244,56.1173
580,-1684,18560,47.7076,14.5555,49.8787
581,-1677,18592,61.7167,14.8322,63.4739
582,-1670,18624,43.8157,11.6196,45.3302
583,-1663,18656,43.5159,11.6497,45.0483
584,-1654,18688,49.9774,12.4011,51.493
585,-1645,18720,47.2832,15.4668,49.7486
586,-1637,18752,47.6316,14.9935,49.9357
587,-1631,18784,39.2577,17.6583,43.0463
588,-1628,18816,46.7974,13.8309,48.7984
589,-1627,18848,45.4402,11.3564,46.8378
590,-1625,18880,46.3441,17.1659,49.4211
591,-1620,18912,41.1025,20.2714,45.8296
592,-1614,18944,49.1292,14.4213,51.202
593,-1607,18976,46.6637,15.8193,49.2722
594,-1601,19008,40.4081,21.2939,45.6754
595,-1595,19040,43.411,29.2547,52.3484
596,-1589,19072,61.1829,9.85846,61.972
597,-1584,19104,52.4707,7.18237,52.96
598,-1580,19136,46.0598,14.9351,48.4207
599,-1576,19168,29.4342,10.3179,31.1903
600,-1574,19200,44.0748,18.1419,47.6626
601,-1570,19232,43.0182,11.9437,44.6455
602,-1566,19264,30.8463,19.6603,36.579
603,-1566,19296,43.8529,10.8893,45.1847
604,-1567,19328,51.1744,25.9639,57.3842
605,-1569,19360,45.3876,32.5183,55.8343
606,-1576,19392,61.9308,20.1738,65.1338
607,-1584,19424,46.8558,18.8381,50.5009
608,-1593,19456,46.142,19.9286,50.2616
609,-1600,19488,61.7584,23.3423,66.0225
610,-1606,19520,50.1576,17.3804,53.0835
611,-1610,19552,40.569,29.0214,49.8807
612,-1616,19584,4.45093,14.4645,15.1338
613,-1622,19616,47.4587,22.8341,52.6662
614,-1629,19648,60.5654,22.642,64.6593
615,-1637,19680,50.6764,22.2018,55.3264
616,-1645,19712,41.1166,20.1436,45.7858
617,-1654,19744,53.411,16.7629,55.9797
618,-1662,19776,58.5869,14.6375,60.3878
619,-1670,19808,49.8488,38.6714,63.0902
620,-1680,19840,51.8375,11.8077,53.1653
621,-1691,19872,34.1521,12.5781,36.3947
622,-1700,19904,31.3789,21.6892,38.1452
623,-1707,19936,45.2081,29.7144,54.0991
624,-1712,19968,47.9757,19.421,51.7576
625,-1714,20000,45.1895,17.681,48.5253
626,-1716,20032,63.2639,38.4574,74.0358
627,-1719,20064,42.7855,26.1083,50.1223
628,-1723,20096,33.9349,44.6155,56.0546
629,-1729,20128,43.5712,15.6382,46.2925
630,-1736,20160,47.6195,37.5125,60.6201
631,-1743,20192,45.4452,27.7604,53.2532
632,-1749,20224,37.3865,31.9459,49.1761
633,-1756,20256,34.6974,23.1985,41.7382
634,-1761,20288,31.1415,14.9464,34.5425
635,-1764,20320,48.4797,11.8661,49.9108
636,-1766,20352,44.1311,11.0679,45.4978
637,-1768,20384,50.5271,35.6471,61.8361
638,-1770,20416,49.4052,26.2397,55.941
639,-1772,20448,41.6774,23.9866,48.087
640,-1774,20480,58.3143,7.23926,58.762
641,-1774,20512,44.7401,44.1118,62.8294
642,-1772,20544,40.9976,20.5972,45.8807
643,-1766,20576,66.4415,-0.355225,66.4425
644,-1758,20608,57.071,37.6372,68.3642
645,-1751,20640,36.0862,19.6289,41.0793
646,-1745,20672,35.9093,12.6433,38.0701
647,-1739,20704,38.6794,45.386,59.6321
648,-1734,20736,57.8287,22.8236,62.1698
649,-1727,20768,44.8669,17.197,48.0497
650,-1718,20800,35.7165,17.0347,39.5708
651,-1707,20832,49.67,36.0354,61.365
652,-1696,20864,57.3727,20.9238,61.0691
653,-1689,20896,40.7826,35.322,53.9524
654,-1681,20928,29.9554,36.5071,47.2239
655,-1673,20960,43.7872,25.7891,50.8173
656,-1666,20992,49.9451,43.0083,65.9107
657,-1657,21024,24.4281,39.8228,46.7181
658,-1648,21056,72.9541,24.6644,77.0106
659,-1641,21088,34.2179,40.4819,53.0061
660,-1635,21120,53.152,43.1255,68.4467
661,-1632,21152,70.104,22.2863,73.5612
662,-1632,21184,45.0079,38.609,59.299
663,-1629,21216,64.2501,38.7186,75.0147
664,-1624,21248,67.1274,28.2242,72.8196
665,-1619,21280,53.2666,18.9122,56.5244
666,-1613,21312,49.3932,20.061,53.3117
667,-1607,21344,34.9746,27.7634,44.6546
668,-1600,21376,36.5819,15.2711,39.6414
669,-1593,21408,55.2015,41.3917,68.9962
670,-1589,21440,67.5646,38.3263,77.6781
671,-1585,21472,50.0181,36.589,61.9723
672,-1580,21504,53.7237,53.2794,75.6633
673,-1577,21536,68.9507,22.3488,72.4822
674,-1575,21568,47.9522,13.6581,49.8594
675,-1573,21600,39.334,41.1527,56.9273
676,-1572,21632,65.7419,32.7885,73.4649
677,-1571,21664,42.5333,35.7344,55.552
678,-1573,21696,31.1961,20.3167,37.2285
679,-1580,21728,48.6696,30.9215,57.6616
680,-1588,21760,29.7177,30.5134,42.5936
681,-1597,21792,34.2652,37.9612,51.1386
682,-1604,21824,27.8901,31.5264,42.0924
683,-1609,21856,50.0699,22.04,54.7062
684,-1613,21888,26.2704,23.8123,35.4564
685,-1617,21920,26.0414,29.4858,39.3391
686,-1623,21952,44.4857,37.5365,58.2062
687,-1631,21984,65.8943,26.5857,71.0553
688,-1640,22016,57.6348,35.0884,67.4756
689,-1647,22048,17.1926,25.3702,30.6469
690,-1655,22080,53.4398,19.6663,56.9436
691,-1663,22112,59.605,27.579,65.6762
692,-1670,22144,47.5936,27.6681,55.0515
693,-1679,22176,37.2475,38.6978,53.7112
694,-1689,22208,49.7244,28.2681,57.1979
695,-1699,22240,29.217,26.9681,39.7607
696,-1706,22272,37.7532,33.6626,50.5813
697,-1710,22304,39.2619,46.0199,60.4924
698,-1713,22336,36.2206,25.3226,44.1947
699,-1714,22368,60.4435,61.4525,86.1965
700,-1715,22400,44.6794,37.7012,58.4605
701,-1720,22432,59.2042,61.6205,85.453
702,-1727,22464,50.5837,52.4668,72.8799
703,-1734,22496,44.2369,32.4711,54.8751
704,-1741,22528,46.6899,40.8263,62.0221
705,-1747,22560,49.7232,36.6207,61.7533
706,-1753,22592,54.3922,43.2499,69.4914
707,-1758,22624,55.0807,52.9114,76.3773
708,-1762,22656,32.2019,39.4069,50.8907
709,-1765,22688,43.9763,51.6934,67.8684
710,-1767,22720,37.6822,18.2097,41.8514
711,-1769,22752,45.0492,51.4175,68.3607
712,-1771,22784,41.2672,44.864,60.9571
713,-1773,22816,36.8371,40.0293,54.3996
714,-1773,22848,41.4184,73.4712,84.3416
715,-1770,22880,29.7194,38.4463,48.5938
716,-1764,22912,39.3964,45.3436,60.0676
717,-1756,22944,30.5957,33.0305,45.0235
718,-1748,22976,30.4228,51.6403,59.9355
719,-1742,23008,66.902,30.1211,73.37
720,-1738,23040,24.5411,64.5953,69.1001
721,-1733,23072,35.4427,47.9027,59.5891
722,-1725,23104,54.1775,33.6104,63.7563
723,-1717,23136,68.8565,41.3427,80.3146
724,-1707,23168,34.8429,56.2272,66.1478
725,-1694,23200,21.0836,44.0145,48.8036
726,-1685,23232,39.0928,44.5665,59.2826
727,-1677,23264,64.9088,50.5537,82.2729
728,-1670,23296,27.2741,48.501,55.6437
729,-1663,23328,40.8593,39.1128,56.5623
730,-1654,23360,43.5625,39.267,58.648
731,-1645,23392,49.8371,51.8634,71.9274
732,-1637,23424,30.5744,40.9357,51.0933
733,-1631,23456,38.241,29.9385,48.5663
734,-1628,23488,44.1353,42.8593,61.5211
735,-1627,23520,26.4359,30.7357,40.5406
736,-1624,23552,38.0621,44.75,58.7477
737,-1620,23584,42.6982,45.125,62.1241
738,-1614,23616,47.1435,40.098,61.8899
739,-1608,23648,59.6138,27.1663,65.5119
740,-1601,23680,27.3945,32.4187,42.4433
741,-1594,23712,38.5564,71.6681,81.3813
742,-1588,23744,52.5644,51.851,73.8345
743,-1583,23776,40.6106,61.8831,74.0185
744,-1578,23808,45.2239,43.3173,62.6225
745,-1575,23840,35.4953,53.4048,64.1248
746,-1572,23872,55.1737,52.3951,76.0881
747,-1568,23904,45.307,70.972,84.2007
748,-1566,23936,46.9703,57.5846,74.3114
749,-1566,23968,47.4323,48.3427,67.7262
750,-1565,24000,54.7579,32.1812,63.5142
751,-1567,24032,36.0663,50.7106,62.2281
752,-1573,24064,48.7007,54.5062,73.0937
753,-1582,24096,69.2367,57.0151,89.6908
754,-1589,24128,21.1855,12.2341,24.4642
755,-1596,24160,51.5379,29.3748,59.3214
756,-1601,24192,68.65,41.7588,80.3531
757,-1605,24224,13.3593,80.475,81.5763
758,-1610,24256,46.0409,55.45,72.0726
759,-1615,24288,36.64,69.8616,78.8868
760,-1623,24320,23.6751,48.2408,53.7372
761,-1631,24352,22.496,39.1516,45.1544
762,-1640,24384,40.5008,55.1893,68.4557
763,-1649,24416,13.2835,57.5209,59.0348
764,-1657,24448,48.145,38.0358,61.3568
765,-1666,24480,18.7499,53.4629,56.6554
766,-1676,24512,45.5301,54.069,70.6855
767,-1686,24544,38.7831,50.2555,63.4803
768,-1697,24576,0.615799,51.9326,51.9363
769,-1703,24608,36.6531,46.4314,59.1551
770,-1708,24640,66.5497,31.2167,73.5075
771,-1712,24672,77.3304,50.5431,92.3829
772,-1714,24704,38.9284,63.2657,74.2831
773,-1716,24736,35.1699,59.8065,69.3811
774,-1721,24768,30.7147,58.8237,66.3598
775,-1726,24800,29.929,62.4163,69.2209
776,-1733,24832,46.8376,45.4447,65.2609
777,-1741,24864,59.2758,73.7655,94.6307
778,-1748,24896,15.1236,81.1323,82.5299
779,-1755,24928,67.1786,48.7899,83.0266
780,-1760,24960,24.1058,45.2532,51.2732
781,-1765,24992,-3.77588,0.857422,3.87201
782,-1767,25024,30.7995,64.6661,71.6262
783,-1769,25056,45.1682,55.3646,71.4522
784,-1772,25088,38.1424,85.201,93.3492
785,-1775,25120,26.6881,44.1208,51.5646
786,-1777,25152,41.5119,58.0833,71.3926
787,-1777,25184,35.9205,72.4688,80.8827
788,-1774,25216,43.5031,69.891,82.3242
789,-1768,25248,19.7944,92.9222,95.0072
790,-1760,25280,47.7265,51.223,70.0116
791,-1753,25312,16.1628,58.3531,60.5502
792,-1748,25344,60.5078,69.6411,92.2555
793,-1744,25376,11.7079,45.4565,46.9401
794,-1738,25408,33.3058,58.8422,67.6142
795,-1731,25440,84.2687,104.946,134.591
796,-1721,25472,33.9506,41.1948,53.3822
797,-1711,25504,60.7813,98.8247,116.02
798,-1699,25536,33.2914,70.8632,78.2937
799,-1690,25568,68.0917,78.5634,103.965
800,-1682,25600,10.8799,52.3926,53.5103
801,-1676,25632,41.9067,76.6367,87.3462
802,-1667,25664,36.5393,54.4391,65.5647
803,-1658,25696,36.4709,73.5052,82.0558
804,-1650,25728,25.2569,78.2031,82.1805
805,-1643,25760,25.6,84.1111,87.9206
806,-1637,25792,38.0696,57.2461,68.7489
807,-1634,25824,64.0754,94.4619,114.143
808,-1632,25856,43.0637,28.3953,51.5827
809,-1631,25888,0.700806,110,110.002
810,-1627,25920,34.6773,101.318,107.088
811,-1620,25952,9.49475,101.854,102.296
812,-1612,25984,6.9328,79.5887,79.8901
813,-1606,26016,39.4728,87.5836,96.0677
814,-1601,26048,42.5385,104.099,112.455
815,-1595,26080,33.4581,64.1078,72.3136
816,-1589,26112,27.0941,62.3757,68.006
817,-1585,26144,30.4916,69.34,75.748
818,-1581,26176,29.6865,89.0277,93.8468
819,-1577,26208,66.545,88.548,110.765
820,-1575,26240,40.2692,89.2136,97.881
821,-1572,26272,26.385,90.1415,93.9237
822,-1571,26304,-15.2998,53.5765,55.7183
823,-1571,26336,14.3415,79.2791,80.5658
824,-1573,26368,47.1593,72.947,86.8635
825,-1579,26400,35.1545,69.03,77.466
826,-1586,26432,71.1874,77.1021,104.94
827,-1594,26464,54.38,82.8251,99.0817
828,-1601,26496,49.7337,76.3323,91.1047
829,-1606,26528,49.3571,99.6501,111.204
830,-1610,26560,31.5283,79.15,85.1984
831,-1615,26592,27.3342,100.657,104.303
832,-1622,26624,29.8316,82.703,87.9188
833,-1629,26656,58.8146,102.663,118.317
834,-1637,26688,42.1203,94.9288,103.854
835,-1646,26720,39.821,97.5361,105.352
836,-1655,26752,26.287,70.9396,75.6534
837,-1661,26784,8.61182,104.461,104.816
838,-1669,26816,39.8008,81.4478,90.6523
839,-1678,26848,46.9027,67.3051,82.0356
840,-1689,26880,38.5065,106.783,113.514
841,-1700,26912,27.2012,105.319,108.775
842,-1708,26944,18.6688,126.269,127.641
843,-1711,26976,18.1695,115.63,117.049
844,-1713,27008,29.3066,117.918,121.506
845,-1715,27040,-20.2588,104.697,106.639
846,-1717,27072,-10.41,116.507,116.971
847,-1720,27104,-15.8854,112.724,113.838
848,-1725,27136,-58.0347,161.277,171.401
849,-1732,27168,-275.63,247.073,370.158
850,-1739,27200,278.134,-76.1268,288.364
851,-1745,27232,125.397,70.8688,144.037
852,-1752,27264,114.305,79.3002,139.119
853,-1757,27296,119.254,55.7662,131.649
854,-1760,27328,87.3481,79.7975,118.31
855,-1763,27360,44.2083,79.13,90.6418
856,-1764,27392,45.1858,92.7736,103.192
857,-1766,27424,78.9315,110.597,135.874
858,-1769,27456,38.3228,129.249,134.811
859,-1771,27488,-25.7051,88.2666,91.9334
860,-1770,27520,33.1813,107.814,112.804
861,-1766,27552,49.3296,59.7972,77.5185
862,-1761,27584,20.4163,51.036,54.9682
863,-1753,27616,-26.7384,214.606,216.265
864,-1746,27648,94.4849,72.5004,119.095
865,-1740,27680,56.4152,94.4286,109.997
866,-1736,27712,83.6228,131.944,156.212
867,-1730,27744,99.8243,87.7111,132.884
868,-1723,27776,14.7081,145.745,146.485
869,-1714,27808,50.8715,44.2522,67.4252
870,-1704,27840,-7.57275,120.198,120.436
871,-1694,27872,39.2585,39.6367,55.788
872,-1684,27904,62.228,88.6875,108.341
873,-1675,27936,56.4185,54.4639,78.4178
874,-1668,27968,71.4647,39.9749,81.8853
875,-1662,28000,69.4653,-0.0895996,69.4654
876,-1655,28032,145.097,-98.2155,175.212
877,-1646,28064,-251.621,1077.19,1106.19
878,-1639,28096,-1.92969,263.742,263.749
879,-1633,28128,-1.15759,210.31,210.313
880,-1630,28160,0.799194,170.703,170.705
881,-1628,28192,1.04565,182.795,182.798
882,-1626,28224,55.8741,151.311,161.298
883,-1623,28256,58.1106,142.56,153.948
884,-1618,28288,39.5417,183.51,187.721
885,-1611,28320,23.0956,188.266,189.677
886,-1605,28352,52.8882,139.532,149.219
887,-1599,28384,18.6302,167.267,168.301
888,-1593,28416,60.1857,159.296,170.286
889,-1588,28448,68.9956,155.489,170.109
890,-1584,28480,49.2004,163.513,170.755
891,-1581,28512,24.4829,213.883,215.28
892,-1579,28544,48.5212,181.572,187.943
893,-1575,28576,73.3971,160.8,176.759
894,-1572,28608,32.3551,156.206,159.522
895,-1569,28640,51.1732,189.619,196.403
896,-1567,28672,7.43555,204.387,204.522
897,-1569,28704,34.4752,215.127,217.872
898,-1575,28736,21.0151,196.869,197.987
899,-1584,28768,12.6432,214.459,214.831
900,-1593,28800,64.7755,178.798,190.17
901,-1600,28832,50.9841,212.282,218.318
902,-1605,28864,9.5791,230.398,230.597
903,-1609,28896,127.541,235.735,268.025
904,-1613,28928,466.037,720.09,857.741
905,-1619,28960,-80.103,136.685,158.428
906,-1625,28992,7.25171,95.3845,95.6597
907,-1634,29024,-27.1854,166.364,168.571
908,-1643,29056,1.35071,172.349,172.354
909,-1652,29088,40.3088,144.489,150.006
910,-1659,29120,-48.4435,178.994,185.434
911,-1666,29152,25.9197,198.215,199.902
912,-1675,29184,63.7322,196.513,206.59
913,-1687,29216,-16.3871,175.867,176.629
914,-1698,29248,-5.2384,238.74,238.797
915,-1707,29280,-43.9486,257.588,261.31
916,-1711,29312,-91.1615,293.218,307.062
917,-1711,29344,72.4607,246.07,256.517
918,-1712,29376,-577.418,-17.681,577.688
919,-1714,29408,-155.356,201.614,254.527
920,-1718,29440,-35.5146,174.182,177.766
921,-1724,29472,-60.8375,145.322,157.543
922,-1731,29504,-66.8416,202.46,213.208
923,-1738,29536,-49.2295,192.832,199.016
924,-1745,29568,-66.4211,208.677,218.993
925,-1751,29600,-104.793,277.909,297.01
926,-1756,29632,-32.9034,337.067,338.669
927,-1761,29664,-86.9021,259.449,273.616
928,-1765,29696,-138.276,308.787,338.334
929,-1767,29728,-104.713,325.525,341.952
930,-1768,29760,-267.853,414.866,493.821
931,-1769,29792,-757.607,774.097,1083.14
932,-1771,29824,878.535,-512.455,1017.07
933,-1771,29856,213.856,-13.0625,214.255
934,-1768,29888,185.665,121.006,221.616
935,-1763,29920,77.4061,113.838,137.662
936,-1757,29952,18.4778,166.161,167.185
937,-1751,29984,52.2141,187.572,194.704
938,-1745,30016,17.3711,228.939,229.597
939,-1740,30048,64.401,206.319,216.136
940,-1737,30080,11.3909,227.73,228.015
941,-1730,30112,68.5947,264.308,273.064
942,-1720,30144,66.63,245.326,254.213
943,-1709,30176,28.9364,263.98,265.561
944,-1698,30208,109.664,197.375,225.795
945,-1688,30240,527.805,23.7866,528.341
946,-1680,30272,-223.182,410.596,467.332
947,-1673,30304,-48.1284,292.744,296.674
948,-1667,30336,-111.766,325.816,344.453
949,-1660,30368,-91.5159,306.719,320.081
950,-1652,30400,-65.5887,319.443,326.107
951,-1644,30432,-103.202,395.294,408.543
952,-1638,30464,-71.11,349.093,356.262
953,-1634,30496,-146.837,356.263,385.337
954,-1632,30528,-94.696,413.16,423.873
955,-1629,30560,-129.812,459.662,477.64
956,-1626,30592,-149.646,444.69,469.194
957,-1620,30624,-147.826,508.783,529.823
958,-1614,30656,-207.273,623.721,657.259
959,-1608,30688,1625.18,-3129.16,3526.03
960,-1601,30720,9.86047,185.306,185.568
961,-1596,30752,-100.774,368.745,382.267
962,-1592,30784,-167.112,404.278,437.455
963,-1587,30816,-167.461,440.321,471.09
964,-1582,30848,-195.116,509.842,545.902
965,-1579,30880,-193.426,519.694,554.523
966,-1576,30912,-174.756,503.708,533.162
967,-1573,30944,-215.329,538.732,580.171
968,-1572,30976,-263.455,592.726,648.639
969,-1570,31008,-223.706,582.908,624.361
970,-1572,31040,-226.481,619.337,659.448
971,-1577,31072,-341.356,789.982,860.578
972,-1585,31104,-485.368,811.025,945.169
973,-1593,31136,-325.601,372.222,494.536
974,-1600,31168,-431.356,743.457,859.532
975,-1606,31200,-489.532,714.04,865.733
976,-1609,31232,-646.132,832.339,1053.7
977,-1613,31264,-660.132,957.989,1163.41
978,-1620,31296,-689.308,1050.66,1256.59
979,-1626,31328,-1073.41,1080.33,1522.93
980,-1632,31360,-1232.46,1653.41,2062.21
981,-1640,31392,-1523.23,1715.43,2294.11
982,-1648,31424,-2075.53,1870.13,2793.78
983,-1656,31456,-2393.93,2577.19,3517.5
984,-1665,31488,-3672.82,3817.78,5297.64
985,-1675,31520,-6398.12,6551.02,9157.06
986,-1685,31552,-29597.9,26174.6,39511.3
987,-1695,31584,13908.8,-11481.7,18035.6
988,-1702,31616,6389.47,-4259.91,7679.33
989,-1707,31648,3927.84,-2715.93,4775.37
990,-1708,31680,2743.06,-1704.82,3229.67
991,-1709,31712,2844.68,-1216.15,3093.74
992,-1711,31744,2762.74,-1415.82,3104.39
993,-1714,31776,2592.46,-435.425,2628.77
994,-1719,31808,1455.19,-991.442,1760.83
995,-1726,31840,1511.97,-665.666,1652.02
996,-1734,31872,1392.81,-843.446,1628.29
997,-1740,31904,1009.34,270.352,1044.92
998,-1745,31936,2140.64,-59.1863,2141.46
999,-1751,31968,1505.7,-743.162,1679.11
