,,
315200,F99A8000,
1375,-107282432,F99B0000
1377,-107266048,F99B4000
1379,-107298816,F99AC000
1381,-107266048,F99B4000
1383,-107233280,F99BC000
1385,-107233280,F99BC000
1387,-107282432,F99B0000
1389,-107249664,F99B8000
1391,-107216896,F99C0000
1393,-107282432,F99B0000
1395,-107298816,F99AC000
1397,-107331584,F99A4000
1399,-107364352,F999C000
1401,-107364352,F999C000
1403,-107446272,F9988000
1405,-107462656,F9984000
1407,-107495424,F997C000
1409,-107511808,F9978000
1411,-107479040,F9980000
1413,-107610112,F9960000
1415,-107642880,F9958000
1417,-107692032,F994C000
1419,-107757568,F993C000
1421,-107724800,F9944000
1423,-107790336,F9934000
1425,-107872256,F9920000
1427,-107872256,F9920000
1429,-107970560,F9908000
1431,-108052480,F98F4000
1433,-108068864,F98F0000
1435,-108150784,F98DC000
1437,-108183552,F98D4000
1439,-108232704,F98C8000
1441,-108298240,F98B8000
1443,-108347392,F98AC000
1445,-108429312,F9898000
1447,-108494848,F9888000
1449,-108593152,F9870000
1451,-108691456,F9858000
1453,-108806144,F983C000
1455,-108904448,F9824000
1457,-108953600,F9818000
1459,-109019136,F9808000
1461,-109166592,F97E4000
1463,-109264896,F97CC000
1465,-109379584,F97B0000
1467,-109510656,F9790000
1469,-109543424,F9788000
1471,-109641728,F9770000
1473,-109740032,F9758000
1475,-109871104,F9738000
1477,-110018560,F9714000
1479,-110067712,F9708000
1481,-110215168,F96E4000
1483,-110329856,F96C8000
1485,-110395392,F96B8000
1487,-110559232,F9690000
1489,-110739456,F9664000
1491,-110821376,F9650000
1493,-110936064,F9634000
1495,-111034368,F961C000
1497,-111116288,F9608000
1499,-111165440,F95FC000
1501,-111230976,F95EC000
1503,-111427584,F95BC000
1505,-111607808,F9590000
1507,-111656960,F9584000
1509,-111689728,F957C000
1511,-111706112,F9578000
1513,-111788032,F9564000
1515,-111820800,F955C000
1517,-111788032,F9564000
1519,-111919104,F9544000
1521,-111919104,F9544000
1523,-111886336,F954C000
1525,-111935488,F9540000
1527,-111935488,F9540000
1529,-111951872,F953C000
1531,-111951872,F953C000
1533,-111919104,F9544000
1535,-111886336,F954C000
1537,-111853568,F9554000
1539,-111771648,F9568000
1541,-111706112,F9578000
1543,-111673344,F9580000
1545,-111673344,F9580000
1547,-111591424,F9594000
1549,-111476736,F95B0000
1551,-111460352,F95B4000
1553,-111427584,F95BC000
1555,-111411200,F95C0000
1557,-111312896,F95D8000
1559,-111214592,F95F0000
1561,-111230976,F95EC000
1563,-111280128,F95E0000
1565,-111230976,F95EC000
1567,-111214592,F95F0000
1569,-111181824,F95F8000
1571,-111099904,F960C000
1573,-111083520,F9610000
1575,-111099904,F960C000
1577,-111132672,F9604000
1579,-111149056,F9600000
1581,-111034368,F961C000
1583,-110968832,F962C000
1585,-110985216,F9628000
1587,-110952448,F9630000
1589,-110936064,F9634000
1591,-110886912,F9640000
1593,-110854144,F9648000
1595,-110804992,F9654000
1597,-110772224,F965C000
1599,-110739456,F9664000
1601,-110624768,F9680000
1603,-110542848,F9694000
1605,-110460928,F96A8000
1607,-110329856,F96C8000
1609,-110280704,F96D4000
1611,-110198784,F96E8000
1613,-110034944,F9710000
1615,-109985792,F971C000
1617,-109871104,F9738000
1619,-109740032,F9758000
1621,-109625344,F9774000
1623,-109428736,F97A4000
1625,-109330432,F97BC000
1627,-109166592,F97E4000
1629,-108969984,F9814000
1631,-108888064,F9828000
1633,-108740608,F984C000
1635,-108593152,F9870000
1637,-108445696,F9894000
1639,-108298240,F98B8000
1641,-108216320,F98CC000
1643,-108068864,F98F0000
1645,-107954176,F990C000
1647,-107855872,F9924000
1649,-107708416,F9948000
1651,-107610112,F9960000
1653,-107462656,F9984000
1655,-107397120,F9994000
1657,-107347968,F99A0000
1659,-107249664,F99B8000
1661,-107200512,F99C4000
1663,-107167744,F99CC000
1665,-107167744,F99CC000
1667,-107151360,F99D0000
1669,-107069440,F99E4000
1671,-107036672,F99EC000
1673,-107003904,F99F4000
1675,-106954752,F9A00000
1677,-106938368,F9A04000
1679,-106889216,F9A10000
1681,-106921984,F9A08000
1683,-106971136,F99FC000
1685,-106971136,F99FC000
1687,-107053056,F99E8000
1689,-107102208,F99DC000
1691,-107085824,F99E0000
1693,-107118592,F99D8000
1695,-107134976,F99D4000
1697,-107184128,F99C8000
1699,-107266048,F99B4000
1701,-107233280,F99BC000
1703,-107233280,F99BC000
1705,-107298816,F99AC000
1707,-107347968,F99A0000
1709,-107413504,F9990000
1711,-107462656,F9984000
1713,-107495424,F997C000
1715,-107577344,F9968000
1717,-107642880,F9958000
1719,-107708416,F9948000
1721,-107757568,F993C000
1723,-107724800,F9944000
1725,-107806720,F9930000
1727,-107823104,F992C000
1729,-107823104,F992C000
1731,-107937792,F9910000
1733,-107986944,F9904000
1735,-108052480,F98F4000
1737,-108167168,F98D8000
1739,-108216320,F98CC000
1741,-108298240,F98B8000
1743,-108380160,F98A4000
1745,-108462080,F9890000
1747,-108593152,F9870000
1749,-108642304,F9864000
1751,-108740608,F984C000
1753,-108838912,F9834000
1755,-108904448,F9824000
1757,-109002752,F980C000
1759,-109051904,F9800000
1761,-109166592,F97E4000
1763,-109363200,F97B4000
1765,-109412352,F97A8000
1767,-109494272,F9794000
1769,-109674496,F9768000
1771,-109805568,F9748000
1773,-109936640,F9728000
1775,-110018560,F9714000
1777,-110133248,F96F8000
1779,-110280704,F96D4000
1781,-110362624,F96C0000
1783,-110493696,F96A0000
1785,-110673920,F9674000
1787,-110723072,F9668000
1789,-110739456,F9664000
1791,-110854144,F9648000
