1,-2130708079
2,16775539
3,1090517374
4,-1056966262
5,-1056966298
6,1090517403
7,-1056966313
8,16775588
9,16775509
10,1090517405
11,-2130708130
12,1090517388
13,-1056966286
14,16775542
15,-2130708087
16,16775521
17,1090517403
18,1090517333
19,-2130708062
20,-2130708140
21,1090517403
22,-2130708126
23,16775562
24,16775542
25,1090517361
26,1090517387
27,-1056966306
28,-2130708067
29,16775508
30,1090517410
31,1090517333
32,-2130708073
33,-1056966303
34,-1056966268
35,16775545
36,-2130708113
37,-2130708081
38,1090517340
39,-1056966243
40,16775506
41,-2130708064
42,-1056966314
43,16775575
44,-2130708121
45,-2130708093
46,-1056966276
47,-2130708115
48,1090517395
49,-2130708133
50,-1056966239
51,1090517332
52,-2130708063
53,1090517338
54,16775574
55,1090517354
56,-1056966272
57,1090517377
58,-2130708119
59,-1056966252
60,-1056966311
61,-2130708062
62,-2130708139
63,-1056966239
64,1090517340
65,1090517395
66,-2130708115
67,-1056966275
68,1090517380
69,16775527
70,-2130708072
71,16775514
72,-1056966235
73,-1056966312
74,-1056966237
75,16775521
76,-1056966254
77,-1056966285
78,-1056966275
79,-1056966263
80,-1056966298
81,16775580
82,-2130708137
83,1090517413
84,-1056966314
85,1090517405
86,16775519
87,-1056966261
88,-1056966286
89,16775543
90,1090517386
91,-1056966304
92,1090517404
93,16775510
94,-2130708061
95,-2130708138
96,-2130708068
97,16775522
98,1090517384
99,-2130708108
100,16775538
101,-2130708084
102,-2130708130
103,1090517405
104,16775508
105,1090517410
