00, -112263168
 4993, -26574848,FE6A8000, -106299392
 4995, 1045282816,3E4DC000, -113836032
 4997, -1100349440,BE6A0000, -106430464
 4999, -28344320,FE4F8000, -113377280
 5001, -26869760,FE660000, -107479040
 5003, 1045856256,3E568000, -111542272
 5005, 2120089600,7E5E0000, -109576192
 5007, 2120122368,7E5E8000, -109445120
 5009, -27934720,FE55C000, -111738880
 5011, 2120646656,7E668000, -107347968
 5013, 1045430272,3E500000, -113246208
 5015, -1100333056,BE6A4000, -106364928
 5017, 1045266432,3E4D8000, -113901568
 5019, -1100349440,BE6A0000, -106430464
 5021, 1045495808,3E510000, -112984064
 5023, 1046822912,3E654000, -107675648
 5025, 2119663616,7E578000, -111280128
 5027, 1046282240,3E5D0000, -109838336
 5029, -27246592,FE604000, -108986368
 5031, 2119565312,7E560000, -111673344
 5033, 1047003136,3E680000, -106954752
 5035, -28360704,FE4F4000, -113442816
 5037, 1047183360,3E6AC000, -106233856
 5039, 2119041024,7E4E0000, -113770496
 5041, -26624000,FE69C000, -106496000
 5043, 2119286784,7E51C000, -112787456
 5045, 1046757376,3E644000, -107937792
 5047, -1101447168,BE594000, -110821376
 5049, 2120024064,7E5D0000, -109838336
 5051, -1100824576,BE62C000, -108331008
 5053, -27951104,FE558000, -111804416
 5055, -26656768,FE694000, -106627072
 5057, 1045446656,3E504000, -113180672
 5059, -1100218368,BE6C0000, -105906176
 5061, -28393472,FE4EC000, -113573888
 5063, -1100365824,BE69C000, -106496000
 5065, -28114944,FE530000, -112459776
 5067, 2120450048,7E638000, -108134400
 5069, 2119860224,7E5A8000, -110493696
 5071, -27574272,FE5B4000, -110297088
 5073, -27049984,FE634000, -108199936
 5075, 1045725184,3E548000, -112066560
 5077, 2120908800,7E6A8000, -106299392
 5079, -1102053376,BE500000, -113246208
 5081, -1100201984,BE6C4000, -105840640
 5083, 1045397504,3E4F8000, -113377280
 5085, -1100382208,BE698000, -106561536
 5087, -1101758464,BE548000, -112066560
 5089, 2120384512,7E628000, -108396544
 5091, 2119925760,7E5B8000, -110231552
 5093, -1101398016,BE5A0000, -110624768
 5095, 2120515584,7E648000, -107872256
 5097, -1101840384,BE534000, -112394240
 5099, -1100316672,BE6A8000, -106299392
 5101, -1102118912,BE4F0000, -113508352
 5103, 2120974336,7E6B8000, -106037248
 5105, -28360704,FE4F4000, -113442816
 5107, -26738688,FE680000, -106954752
 5109, 2119499776,7E550000, -111935488
 5111, 2120318976,7E618000, -108658688
 5113, 2120040448,7E5D4000, -109772800
 5115, 2119761920,7E590000, -110886912
 5117, 1046839296,3E658000, -107610112
 5119, 2119319552,7E524000, -112656384
 5121, -1100316672,BE6A8000, -106299392
 5123, -28409856,FE4E8000, -113639424
 5125, -26542080,FE6B0000, -106168320
 5127, 1045413888,3E4FC000, -113311744
 5129, 1046953984,3E674000, -107151360
 5131, -27951104,FE558000, -111804416
 5133, -27262976,FE600000, -109051904
 5135, 2120122368,7E5E8000, -109445120
 5137, 2119680000,7E57C000, -111214592
 5139, -1100595200,BE664000, -107413504
 5141, 1045544960,3E51C000, -112787456
 5143, -26509312,FE6B8000, -106037248
 5145, -1102118912,BE4F0000, -113508352
 5147, 1047216128,3E6B4000, -106102784
 5149, -28262400,FE50C000, -113049600
 5151, 1046937600,3E670000, -107216896
 5153, 1045905408,3E574000, -111345664
 5155, -1101103104,BE5E8000, -109445120
 5157, -27361280,FE5E8000, -109445120
 5159, -27934720,FE55C000, -111738880
 5161, -26804224,FE670000, -107216896
 5163, 1045479424,3E50C000, -113049600
 5165, -1100283904,BE6B0000, -106168320
 5167, 1045331968,3E4E8000, -113639424
 5169, 2120941568,7E6B0000, -106168320
 5171, 2119270400,7E518000, -112852992
 5173, 2120597504,7E65C000, -107544576
 5175, -27754496,FE588000, -111017984
 5177, 1046347776,3E5E0000, -109576192
 5179, -1100939264,BE610000, -108789760
 5181, -27901952,FE564000, -111607808
 5183, 2120794112,7E68C000, -106758144
 5185, 2119221248,7E50C000, -113049600
 5187, -1100201984,BE6C4000, -105840640
 5189, -28360704,FE4F4000, -113442816
 5191, 2120990720,7E6BC000, -105971712
 5193, 2119434240,7E540000, -112197632
 5195, 2120630272,7E664000, -107413504
 5197, 2119892992,7E5B0000, -110362624
 5199, 1046331392,3E5DC000, -109641728
 5201, -27082752,FE62C000, -108331008
 5203, -1101709312,BE554000, -111869952
 5205, 2120843264,7E698000, -106561536
 5207, 2119204864,7E508000, -113115136
 5209, -26443776,FE6C8000, -105775104
 5211, 2119155712,7E4FC000, -113311744
 5213, 2120941568,7E6B0000, -106168320
 5215, 2119450624,7E544000, -112132096
 5217, -26984448,FE644000, -107937792
 5219, -27607040,FE5AC000, -110428160
 5221, 1046134784,3E5AC000, -110428160
 5223, -1100840960,BE628000, -108396544
 5225, -1101824000,BE538000, -112328704
 5227, -26640384,FE698000, -106561536
 5229, -1102086144,BE4F8000, -113377280
 5231, 1047298048,3E6C8000, -105775104
 5233, 1045446656,3E504000, -113180672
 5235, 1047166976,3E6A8000, -106299392
 5237, -27967488,FE554000, -111869952
 5239, -1100775424,BE638000, -108134400
 5241, -1101234176,BE5C8000, -109969408
 5243, 2119827456,7E5A0000, -110624768
 5245, -27000832,FE640000, -108003328
 5247, -28114944,FE530000, -112459776
 5249, 2120908800,7E6A8000, -106299392
 5251, -28360704,FE4F4000, -113442816
 5253, 1047265280,3E6C0000, -105906176
 5255, -1102069760,BE4FC000, -113311744
 5257, -1100431360,BE68C000, -106758144
 5259, 2119532544,7E558000, -111804416
 5261, 2120318976,7E618000, -108658688
 5263, 1046298624,3E5D4000, -109772800
 5265, 1046003712,3E58C000, -110952448
 5267, 1046822912,3E654000, -107675648
 5269, 1045594112,3E528000, -112590848
 5271, 2120908800,7E6A8000, -106299392
 5273, -1102200832,BE4DC000, -113836032
 5275, -26542080,FE6B0000, -106168320
 5277, 1045463040,3E508000, -113115136
 5279, 1046986752,3E67C000, -107020288
 5281, 2119581696,7E564000, -111607808
 5283, 1046511616,3E608000, -108920832
 5285, -27344896,FE5EC000, -109379584
 5287, -1101529088,BE580000, -111149056
 5289, -26853376,FE664000, -107413504
 5291, 2119237632,7E510000, -112984064
 5293, -1100283904,BE6B0000, -106168320
 5295, -1102102528,BE4F4000, -113442816
 5297, 1047265280,3E6C0000, -105906176
 5299, -28213248,FE518000, -112852992
 5301, -1100513280,BE678000, -107085824
 5303, 1045954560,3E580000, -111149056
 5305, -27328512,FE5F0000, -109314048
 5307, 1046429696,3E5F4000, -109248512
 5309, -27934720,FE55C000, -111738880
 5311, -26869760,FE660000, -107479040
 5313, 1045413888,3E4FC000, -113311744
 5315, 2120957952,7E6B4000, -106102784
 5317, 2119073792,7E4E8000, -113639424
 5319, 1047183360,3E6AC000, -106233856
 5321, 1045528576,3E518000, -112852992
 5323, -26886144,FE65C000, -107544576
 5325, 1046020096,3E590000, -110886912
 5327, -27410432,FE5DC000, -109641728
 5329, -1100955648,BE60C000, -108855296
 5331, 1045807104,3E55C000, -111738880
 5333, -1100447744,BE688000, -106823680
 5335, -28246016,FE510000, -112984064
 5337, -26411008,FE6D0000, -105644032
 5339, 2119172096,7E500000, -113246208
 5341, 1047216128,3E6B4000, -106102784
 5343, -28147712,FE528000, -112590848
 5345, 2120531968,7E64C000, -107806720
 5347, -27672576,FE59C000, -110690304
 5349, 1046249472,3E5C8000, -109969408
 5351, -27164672,FE618000, -108658688
 5353, -1101774848,BE544000, -112132096
 5355, 1047068672,3E690000, -106692608
 5357, -1102069760,BE4FC000, -113311744
 5359, -26476544,FE6C0000, -105906176
 5361, 2119122944,7E4F4000, -113442816
 5363, 2120876032,7E6A0000, -106430464
 5365, -28082176,FE538000, -112328704
 5367, -27017216,FE63C000, -108068864
 5369, 1046151168,3E5B0000, -110362624
 5371, 2119909376,7E5B4000, -110297088
 5373, -27033600,FE638000, -108134400
 5375, 2119483392,7E54C000, -112001024
 5377, -26542080,FE6B0000, -106168320
 5379, 2119237632,7E510000, -112984064
 5381, 2121089024,7E6D4000, -105578496
